,zip,ESTAB,EMP,PAYANN,PAYANN/ESTAB,PAYANN/EMP,cluster
21115,53550,27,270.0,12370.0,458.14814814814815,45.81481481481482,0
21116,53551,217,2623.0,99772.0,459.778801843318,38.03736179946626,2
21117,53553,6,17.0,673.0,112.16666666666667,39.588235294117645,0
21118,53554,19,134.0,5119.0,269.42105263157896,38.201492537313435,0
21119,53555,187,1496.0,60699.0,324.5935828877005,40.57419786096256,2
21120,53556,33,134.0,3576.0,108.36363636363636,26.686567164179106,0
21121,53557,6,1.0,1.0,0.16666666666666666,1.0,0
21122,53558,255,2431.0,90437.0,354.6549019607843,37.201563142739616,2
21123,53559,82,517.0,20164.0,245.90243902439025,39.00193423597679,0
21124,53560,87,1059.0,45692.0,525.1954022988506,43.14636449480642,2
21125,53561,37,268.0,7197.0,194.51351351351352,26.854477611940297,0
21126,53562,1024,21860.0,1197204.0,1169.14453125,54.76688014638609,2
21127,53563,222,2097.0,85182.0,383.7027027027027,40.620886981402,2
21128,53565,130,1515.0,60565.0,465.88461538461536,39.976897689768975,2
21129,53566,538,9506.0,381140.0,708.4386617100372,40.094677046076164,2
21130,53569,30,171.0,4764.0,158.8,27.859649122807017,0
21131,53570,64,472.0,15654.0,244.59375,33.16525423728814,0
21132,53571,2,1.0,1.0,0.5,1.0,0
21133,53572,241,1873.0,48974.0,203.21161825726142,26.14735718099306,2
21134,53573,57,838.0,31189.0,547.1754385964912,37.21837708830549,2
21135,53574,112,1267.0,40295.0,359.7767857142857,31.803472770323598,2
21136,53575,324,2646.0,98968.0,305.4567901234568,37.402872260015116,2
21137,53576,34,188.0,6587.0,193.73529411764707,35.037234042553195,0
21138,53577,40,656.0,48455.0,1211.375,73.86432926829268,2
21139,53578,163,2660.0,150025.0,920.398773006135,56.400375939849624,2
21140,53579,30,340.0,13987.0,466.23333333333335,41.13823529411765,0
21141,53580,7,56.0,1736.0,248.0,31.0,0
21142,53581,291,4166.0,137597.0,472.84192439862545,33.028564570331255,2
21143,53582,18,68.0,1768.0,98.22222222222223,26.0,0
21144,53583,167,2686.0,102739.0,615.2035928143713,38.24981384959047,2
21145,53584,1,1.0,1.0,1.0,1.0,0
21146,53585,37,136.0,4993.0,134.94594594594594,36.713235294117645,0
21147,53586,48,476.0,14477.0,301.6041666666667,30.41386554621849,0
21148,53587,36,140.0,5806.0,161.27777777777777,41.47142857142857,0
21149,53588,146,1758.0,67562.0,462.75342465753425,38.43117178612059,2
21150,53589,437,6644.0,262613.0,600.9450800915332,39.52633955448525,2
21151,53590,791,11868.0,423090.0,534.8798988621998,35.64964610717897,2
21152,53593,525,15941.0,1260370.0,2400.704761904762,79.06467599272317,2
21153,53594,99,1895.0,95155.0,961.1616161616162,50.21372031662269,2
21154,53595,3,1.0,1.0,0.3333333333333333,1.0,0
21155,53596,5,1.0,1.0,0.2,1.0,0
21156,53597,466,5733.0,290065.0,622.4570815450644,50.595674167102736,2
21157,53598,67,3411.0,173670.0,2592.089552238806,50.91468777484609,2
21158,53599,2,1.0,1.0,0.5,1.0,0
21159,53701,29,928.0,51503.0,1775.9655172413793,55.4989224137931,2
21160,53702,1,1.0,1.0,1.0,1.0,0
21161,53703,1264,21340.0,1213874.0,960.3433544303797,56.8825679475164,2
21162,53704,1196,25119.0,1046778.0,875.2324414715719,41.672757673474266,2
21163,53705,574,11342.0,724233.0,1261.7299651567944,63.85408217245636,2
21164,53706,16,185.0,10711.0,669.4375,57.8972972972973,0
21165,53707,14,324.0,22616.0,1615.4285714285713,69.80246913580247,2
21166,53708,17,781.0,39468.0,2321.6470588235293,50.53521126760563,2
21167,53711,935,16101.0,778274.0,832.3786096256684,48.33699770200609,2
21168,53713,854,21914.0,1085160.0,1270.6791569086652,49.51902893127681,2
21169,53714,317,6565.0,276901.0,873.5047318611987,42.178370144706776,2
21170,53715,308,11361.0,639004.0,2074.688311688312,56.24540093301646,2
21171,53716,637,7957.0,329226.0,516.8383045525902,41.37564408696745,2
21172,53717,519,14914.0,907746.0,1749.028901734104,60.86536140539091,2
21173,53718,592,16838.0,959396.0,1620.6013513513512,56.97802589381162,2
21174,53719,1208,21919.0,1020011.0,844.3799668874173,46.53547150873671,2
21175,53725,20,179.0,10143.0,507.15,56.66480446927374,0
21176,53726,46,812.0,40865.0,888.3695652173913,50.326354679802954,2
21177,53744,14,76.0,3113.0,222.35714285714286,40.96052631578947,0
21178,53783,8,1.0,1.0,0.125,1.0,0
21179,53784,1,1.0,1.0,1.0,1.0,0
21180,53791,3,1.0,1.0,0.3333333333333333,1.0,0
21181,53792,3,1.0,1.0,0.3333333333333333,1.0,0
21182,53793,1,1.0,1.0,1.0,1.0,0
21183,53801,10,27.0,850.0,85.0,31.48148148148148,0
21184,53803,23,74.0,1722.0,74.8695652173913,23.27027027027027,0
21185,53804,37,277.0,6976.0,188.54054054054055,25.184115523465703,0
21186,53805,136,1958.0,65431.0,481.1102941176471,33.41726251276813,2
21187,53806,34,321.0,12453.0,366.2647058823529,38.794392523364486,0
21188,53807,78,822.0,26129.0,334.9871794871795,31.787104622871045,0
21189,53808,38,419.0,7736.0,203.57894736842104,18.463007159904535,0
21190,53809,90,983.0,33451.0,371.6777777777778,34.029501525940994,2
21191,53810,7,45.0,1739.0,248.42857142857142,38.644444444444446,0
21192,53811,45,330.0,10304.0,228.9777777777778,31.224242424242423,0
21193,53812,30,618.0,42635.0,1421.1666666666667,68.98867313915858,2
21194,53813,207,2260.0,81664.0,394.512077294686,36.134513274336285,2
21195,53816,12,44.0,1581.0,131.75,35.93181818181818,0
21196,53817,4,20.0,481.0,120.25,24.05,0
21197,53818,370,4713.0,145495.0,393.22972972972974,30.87099511988118,2
21198,53820,46,229.0,5757.0,125.15217391304348,25.139737991266376,0
21199,53821,264,5126.0,175172.0,663.530303030303,34.17323449083106,2
21200,53825,6,1.0,1.0,0.16666666666666666,1.0,0
21201,53826,12,55.0,1337.0,111.41666666666667,24.30909090909091,0
21202,53827,1,1.0,1.0,1.0,1.0,0
21203,53901,447,7577.0,264648.0,592.0536912751678,34.92780783951432,2
21204,53910,94,1034.0,37537.0,399.32978723404256,36.302707930367504,2
21205,53911,32,316.0,18116.0,566.125,57.32911392405063,0
21206,53913,618,12017.0,406488.0,657.747572815534,33.82607972039611,2
21207,53916,559,9763.0,367637.0,657.6690518783543,37.65615077332787,2
21208,53919,39,281.0,13168.0,337.64102564102564,46.86120996441281,0
21209,53920,9,30.0,683.0,75.88888888888889,22.766666666666666,0
21210,53922,9,33.0,579.0,64.33333333333333,17.545454545454547,0
21211,53923,27,411.0,32480.0,1202.962962962963,79.02676399026764,2
21212,53924,9,44.0,732.0,81.33333333333333,16.636363636363637,0
21213,53925,200,2979.0,132447.0,662.235,44.46022155085599,2
21214,53926,18,43.0,2808.0,156.0,65.30232558139535,0
21215,53927,2,1.0,1.0,0.5,1.0,0
21216,53928,1,1.0,1.0,1.0,1.0,0
21217,53929,46,802.0,26832.0,583.304347826087,33.45635910224439,2
21218,53930,18,89.0,3134.0,174.11111111111111,35.21348314606742,0
21219,53931,10,218.0,7340.0,734.0,33.669724770642205,0
21220,53932,52,1204.0,51905.0,998.1730769230769,43.11046511627907,2
21221,53933,43,637.0,19322.0,449.3488372093023,30.332810047095762,0
21222,53934,70,660.0,24340.0,347.7142857142857,36.878787878787875,0
21223,53935,13,292.0,12389.0,953.0,42.428082191780824,2
21224,53936,13,32.0,1167.0,89.76923076923077,36.46875,0
21225,53937,15,138.0,5209.0,347.26666666666665,37.7463768115942,0
21226,53939,6,49.0,1830.0,305.0,37.3469387755102,0
21227,53940,78,1403.0,44306.0,568.025641025641,31.579472558802564,2
21228,53941,34,237.0,7406.0,217.8235294117647,31.248945147679326,0
21229,53942,2,1.0,1.0,0.5,1.0,0
21230,53943,20,69.0,2801.0,140.05,40.594202898550726,0
21231,53944,43,285.0,8413.0,195.65116279069767,29.519298245614035,0
21232,53946,84,862.0,29434.0,350.4047619047619,34.146171693735496,2
21233,53947,4,1.0,1.0,0.25,1.0,0
21234,53948,235,3168.0,115143.0,489.97021276595746,36.34564393939394,2
21235,53949,119,811.0,21937.0,184.34453781512605,27.049321824907523,0
21236,53950,84,1234.0,52551.0,625.6071428571429,42.58589951377634,2
21237,53951,33,89.0,3308.0,100.24242424242425,37.168539325842694,0
21238,53952,42,876.0,22773.0,542.2142857142857,25.996575342465754,2
21239,53953,1,1.0,1.0,1.0,1.0,0
21240,53954,100,743.0,37868.0,378.68,50.966352624495286,2
21241,53955,112,891.0,32938.0,294.0892857142857,36.96745230078563,2
21242,53956,84,995.0,37381.0,445.01190476190476,37.56884422110553,2
21243,53959,321,5981.0,234786.0,731.4205607476636,39.25530847684334,2
21244,53960,74,425.0,13809.0,186.6081081081081,32.49176470588235,0
21245,53961,14,65.0,1682.0,120.14285714285714,25.876923076923077,0
21246,53962,7,106.0,3844.0,549.1428571428571,36.264150943396224,0
21247,53963,246,3305.0,133230.0,541.5853658536586,40.311649016641454,2
21248,53964,74,1627.0,66481.0,898.3918918918919,40.86109403810695,2
21249,53965,439,8958.0,236290.0,538.2460136674259,26.37753962938156,2
21250,53968,39,141.0,4367.0,111.97435897435898,30.97163120567376,0
21251,53969,3,1.0,1.0,0.3333333333333333,1.0,0
21252,54001,225,2715.0,97507.0,433.3644444444444,35.914180478821365,2
21253,54002,175,2935.0,117542.0,671.6685714285715,40.04838160136286,2
21254,54003,17,109.0,2447.0,143.94117647058823,22.44954128440367,0
21255,54004,34,237.0,8147.0,239.61764705882354,34.37552742616034,0
21256,54005,70,672.0,34166.0,488.0857142857143,50.842261904761905,2
21257,54006,14,44.0,1144.0,81.71428571428571,26.0,0
21258,54007,18,54.0,866.0,48.111111111111114,16.037037037037038,0
21259,54009,48,1140.0,35959.0,749.1458333333334,31.54298245614035,2
21260,54010,6,30.0,1771.0,295.1666666666667,59.03333333333333,0
21261,54011,157,1311.0,42224.0,268.94267515923565,32.20747520976354,2
21262,54013,60,382.0,11069.0,184.48333333333332,28.976439790575917,0
21263,54014,44,550.0,35117.0,798.1136363636364,63.84909090909091,2
21264,54015,57,654.0,28867.0,506.43859649122805,44.13914373088685,2
21265,54016,982,13717.0,523725.0,533.3248472505092,38.1807246482467,2
21266,54017,393,4942.0,191683.0,487.74300254452925,38.786523674625656,2
21267,54020,162,2646.0,90785.0,560.4012345679013,34.31027966742253,2
21268,54021,130,1364.0,45026.0,346.3538461538462,33.010263929618766,2
21269,54022,433,4588.0,168880.0,390.0230946882217,36.80906713164778,2
21270,54023,92,755.0,30889.0,335.75,40.912582781456955,2
21271,54024,204,3080.0,99178.0,486.1666666666667,32.20064935064935,2
21272,54025,163,2005.0,97854.0,600.3312883435583,48.80498753117207,2
21273,54026,26,105.0,1626.0,62.53846153846154,15.485714285714286,0
21274,54027,15,187.0,4841.0,322.73333333333335,25.887700534759357,0
21275,54028,55,979.0,44563.0,810.2363636363636,45.518896833503575,2
21276,54082,26,151.0,6048.0,232.6153846153846,40.05298013245033,0
21277,54101,45,346.0,12699.0,282.2,36.702312138728324,0
21278,54102,12,59.0,1482.0,123.5,25.11864406779661,0
21279,54103,9,22.0,351.0,39.0,15.954545454545455,0
21280,54104,21,46.0,1506.0,71.71428571428571,32.73913043478261,0
21281,54106,85,571.0,18388.0,216.3294117647059,32.20315236427321,0
21282,54107,81,938.0,33740.0,416.5432098765432,35.97014925373134,2
21283,54110,135,3228.0,170984.0,1266.5481481481481,52.96902106567534,2
21284,54111,29,141.0,4569.0,157.55172413793105,32.40425531914894,0
21285,54112,47,345.0,10927.0,232.48936170212767,31.672463768115943,0
21286,54113,26,940.0,43592.0,1676.6153846153845,46.374468085106386,2
21287,54114,163,1132.0,29554.0,181.31288343558282,26.107773851590107,2
21288,54115,981,18952.0,862522.0,879.2273190621814,45.51086956521739,2
21289,54119,9,35.0,448.0,49.77777777777778,12.8,0
21290,54120,2,1.0,1.0,0.5,1.0,0
21291,54121,79,472.0,13461.0,170.39240506329114,28.51906779661017,0
21292,54123,8,51.0,1510.0,188.75,29.607843137254903,0
21293,54124,73,534.0,14946.0,204.73972602739727,27.98876404494382,0
21294,54125,20,176.0,4457.0,222.85,25.323863636363637,0
21295,54126,67,357.0,11227.0,167.56716417910448,31.448179271708682,0
21296,54127,1,1.0,1.0,1.0,1.0,0
21297,54128,24,138.0,3794.0,158.08333333333334,27.492753623188406,0
21298,54129,50,584.0,29227.0,584.54,50.04623287671233,2
21299,54130,546,8718.0,442661.0,810.7344322344322,50.77552190869466,2
21300,54131,5,57.0,1137.0,227.4,19.94736842105263,0
21301,54135,17,662.0,15885.0,934.4117647058823,23.99546827794562,2
21302,54136,146,2226.0,71105.0,487.02054794520546,31.942946990116802,2
21303,54137,6,19.0,404.0,67.33333333333333,21.263157894736842,0
21304,54138,53,308.0,10871.0,205.11320754716982,35.29545454545455,0
21305,54139,61,826.0,32837.0,538.311475409836,39.75423728813559,2
21306,54140,201,5684.0,320197.0,1593.0199004975125,56.33304011259676,2
21307,54141,51,239.0,7513.0,147.31372549019608,31.435146443514643,0
21308,54143,475,10420.0,445317.0,937.5094736842105,42.73675623800384,2
21309,54149,29,182.0,6939.0,239.27586206896552,38.12637362637363,0
21310,54150,5,30.0,376.0,75.2,12.533333333333333,0
21311,54151,83,650.0,21861.0,263.3855421686747,33.63230769230769,0
21312,54152,6,42.0,1883.0,313.8333333333333,44.833333333333336,0
21313,54153,157,1932.0,64013.0,407.7261146496815,33.133022774327124,2
21314,54154,156,1504.0,50834.0,325.85897435897436,33.799202127659576,2
21315,54155,91,913.0,43013.0,472.6703296703297,47.11171960569551,2
21316,54156,25,287.0,12650.0,506.0,44.07665505226481,0
21317,54157,124,1643.0,53431.0,430.89516129032256,32.5203895313451,2
21318,54159,16,39.0,1080.0,67.5,27.692307692307693,0
21319,54160,10,94.0,2810.0,281.0,29.893617021276597,0
21320,54161,42,416.0,16207.0,385.8809523809524,38.95913461538461,0
21321,54162,170,1823.0,71493.0,420.5470588235294,39.217224355458036,2
21322,54165,186,1892.0,70510.0,379.0860215053763,37.26744186046512,2
21323,54166,451,6437.0,230115.0,510.2328159645233,35.748796022992074,2
21324,54169,53,328.0,7962.0,150.22641509433961,24.274390243902438,0
21325,54170,54,256.0,9722.0,180.03703703703704,37.9765625,0
21326,54171,36,191.0,6557.0,182.13888888888889,34.32984293193717,0
21327,54173,84,492.0,20141.0,239.77380952380952,40.9369918699187,0
21328,54174,66,517.0,14674.0,222.33333333333334,28.382978723404257,0
21329,54175,27,126.0,2165.0,80.18518518518519,17.182539682539684,0
21330,54177,64,608.0,15143.0,236.609375,24.90625,0
21331,54180,55,977.0,53731.0,976.9272727272727,54.99590583418628,2
21332,54182,1,1.0,1.0,1.0,1.0,0
21333,54201,117,1626.0,56193.0,480.28205128205127,34.55904059040591,2
21334,54202,67,265.0,11759.0,175.50746268656715,44.37358490566038,0
21335,54204,33,201.0,6953.0,210.6969696969697,34.592039800995025,0
21336,54205,45,205.0,6305.0,140.11111111111111,30.75609756097561,0
21337,54207,4,33.0,1864.0,466.0,56.484848484848484,0
21338,54208,147,1736.0,76705.0,521.8027210884354,44.18490783410138,2
21339,54209,99,425.0,17728.0,179.07070707070707,41.712941176470586,2
21340,54210,48,119.0,5080.0,105.83333333333333,42.6890756302521,0
21341,54211,55,181.0,8087.0,147.03636363636363,44.67955801104972,0
21342,54212,107,513.0,18413.0,172.0841121495327,35.89278752436647,0
21343,54213,22,103.0,3571.0,162.3181818181818,34.66990291262136,0
21344,54214,15,168.0,5545.0,369.6666666666667,33.00595238095238,0
21345,54215,5,20.0,135.0,27.0,6.75,0
21346,54216,124,1300.0,52556.0,423.83870967741933,40.42769230769231,2
21347,54217,193,1907.0,78487.0,406.6683937823834,41.15731515469324,2
21348,54220,930,17950.0,670330.0,720.7849462365591,37.34428969359332,2
21349,54221,50,2411.0,124523.0,2490.46,51.64786395686437,2
21350,54226,1,1.0,1.0,1.0,1.0,0
21351,54227,38,169.0,5956.0,156.73684210526315,35.24260355029586,0
21352,54228,40,324.0,6855.0,171.375,21.15740740740741,0
21353,54229,87,778.0,30621.0,351.9655172413793,39.3586118251928,2
21354,54230,64,506.0,17236.0,269.3125,34.06324110671937,0
21355,54232,21,391.0,18415.0,876.9047619047619,47.09718670076726,0
21356,54234,145,834.0,31120.0,214.6206896551724,37.31414868105516,2
21357,54235,635,7633.0,271471.0,427.51338582677164,35.565439538844494,2
21358,54240,2,1.0,1.0,0.5,1.0,0
21359,54241,247,4020.0,224440.0,908.663967611336,55.830845771144276,2
21360,54245,62,828.0,35921.0,579.3709677419355,43.382850241545896,2
21361,54246,52,119.0,4326.0,83.1923076923077,36.35294117647059,0
21362,54247,41,236.0,7789.0,189.97560975609755,33.00423728813559,0
21363,54301,672,15903.0,956325.0,1423.1026785714287,60.13488021128089,2
21364,54302,587,11133.0,467923.0,797.1431005110733,42.03027036737627,2
21365,54303,846,16929.0,700748.0,828.307328605201,41.393348691594305,2
21366,54304,1173,29206.0,1317478.0,1123.1696504688832,45.10984044374444,2
21367,54305,38,3984.0,184513.0,4855.605263157895,46.31350401606426,2
21368,54306,12,554.0,27663.0,2305.25,49.93321299638989,2
21369,54307,51,2896.0,189903.0,3723.5882352941176,65.57424033149171,2
21370,54308,23,1589.0,108451.0,4715.260869565217,68.2511013215859,2
21371,54311,695,14676.0,644622.0,927.5136690647482,43.92354865085854,2
21372,54313,716,16876.0,719708.0,1005.1787709497206,42.64683574306708,2
21373,54324,12,277.0,24176.0,2014.6666666666667,87.27797833935018,2
21374,54344,20,1.0,1.0,0.05,1.0,0
21375,54401,991,25031.0,1096766.0,1106.7265388496469,43.81630777835484,2
21376,54402,86,2220.0,103630.0,1205.0,46.68018018018018,2
21377,54403,570,8093.0,298097.0,522.9771929824561,36.833930557271714,2
21378,54404,6,1.0,1.0,0.16666666666666666,1.0,0
21379,54405,101,1953.0,68130.0,674.5544554455446,34.884792626728114,2
21380,54406,87,905.0,37296.0,428.6896551724138,41.21104972375691,2
21381,54407,20,125.0,2420.0,121.0,19.36,0
21382,54408,21,87.0,2657.0,126.52380952380952,30.54022988505747,0
21383,54409,434,5731.0,213426.0,491.7649769585253,37.24062118303961,2
21384,54410,30,224.0,9880.0,329.3333333333333,44.107142857142854,0
21385,54411,85,538.0,21472.0,252.61176470588236,39.910780669144984,0
21386,54412,42,378.0,13157.0,313.26190476190476,34.8068783068783,0
21387,54413,3,51.0,2421.0,807.0,47.470588235294116,2
21388,54414,67,412.0,16894.0,252.1492537313433,41.00485436893204,0
21389,54415,10,392.0,14137.0,1413.7,36.06377551020408,2
21390,54416,15,1.0,1.0,0.06666666666666667,1.0,0
21391,54417,5,74.0,3229.0,645.8,43.63513513513514,0
21392,54418,9,40.0,1017.0,113.0,25.425,0
21393,54420,13,77.0,2864.0,220.30769230769232,37.1948051948052,0
21394,54421,66,938.0,34167.0,517.6818181818181,36.42537313432836,2
21395,54422,23,685.0,21429.0,931.695652173913,31.283211678832117,2
21396,54423,47,176.0,5996.0,127.57446808510639,34.06818181818182,0
21397,54424,24,90.0,2715.0,113.125,30.166666666666668,0
21398,54425,53,728.0,28414.0,536.1132075471698,39.03021978021978,2
21399,54426,66,508.0,17969.0,272.25757575757575,35.37204724409449,0
21400,54427,10,37.0,1152.0,115.2,31.135135135135137,0
21401,54428,34,144.0,3699.0,108.79411764705883,25.6875,0
21402,54429,3,14.0,109.0,36.333333333333336,7.785714285714286,0
21403,54430,3,1.0,1.0,0.3333333333333333,1.0,0
21404,54432,1,1.0,1.0,1.0,1.0,0
21405,54433,37,370.0,12050.0,325.6756756756757,32.567567567567565,0
21406,54434,1,1.0,1.0,1.0,1.0,0
21407,54435,36,105.0,2798.0,77.72222222222223,26.64761904761905,0
21408,54436,22,362.0,10829.0,492.22727272727275,29.914364640883978,0
21409,54437,61,993.0,43376.0,711.0819672131148,43.681772406847934,2
21410,54440,32,210.0,5232.0,163.5,24.914285714285715,0
21411,54441,8,43.0,851.0,106.375,19.790697674418606,0
21412,54442,5,15.0,933.0,186.6,62.2,0
21413,54443,37,258.0,9932.0,268.43243243243245,38.49612403100775,0
21414,54446,68,435.0,17250.0,253.6764705882353,39.6551724137931,0
21415,54447,3,11.0,246.0,82.0,22.363636363636363,0
21416,54448,104,2379.0,89447.0,860.0673076923077,37.598570828079026,2
21417,54449,755,19961.0,914526.0,1211.2927152317882,45.815640498972996,2
21418,54450,7,115.0,2756.0,393.7142857142857,23.965217391304346,0
21419,54451,358,6850.0,271017.0,757.0307262569833,39.56452554744526,2
21420,54452,390,5796.0,240931.0,617.7717948717949,41.568495514147685,2
21421,54454,15,78.0,2746.0,183.06666666666666,35.205128205128204,0
21422,54455,297,3790.0,151304.0,509.4410774410774,39.92189973614776,2
21423,54456,175,2286.0,73974.0,422.7085714285714,32.35958005249344,2
21424,54457,120,1860.0,82066.0,683.8833333333333,44.12150537634409,2
21425,54458,3,1.0,1.0,0.3333333333333333,1.0,0
21426,54459,21,128.0,2865.0,136.42857142857142,22.3828125,0
21427,54460,46,421.0,15136.0,329.04347826086956,35.95249406175772,0
21428,54462,8,30.0,384.0,48.0,12.8,0
21429,54463,17,53.0,864.0,50.8235294117647,16.30188679245283,0
21430,54464,4,16.0,238.0,59.5,14.875,0
21431,54465,14,62.0,1030.0,73.57142857142857,16.612903225806452,0
21432,54466,49,323.0,8891.0,181.44897959183675,27.526315789473685,0
21433,54467,353,7673.0,279783.0,792.5864022662889,36.463312915417696,2
21434,54469,17,285.0,5445.0,320.29411764705884,19.105263157894736,0
21435,54470,37,255.0,6402.0,173.02702702702703,25.105882352941176,0
21436,54471,27,74.0,3434.0,127.18518518518519,46.4054054054054,0
21437,54473,35,216.0,16521.0,472.0285714285714,76.48611111111111,2
21438,54474,133,3404.0,163243.0,1227.390977443609,47.95622796709753,2
21439,54475,34,256.0,7393.0,217.44117647058823,28.87890625,0
21440,54476,540,12684.0,535113.0,990.95,42.18803216650899,2
21441,54479,88,902.0,43513.0,494.46590909090907,48.24057649667406,2
21442,54480,18,129.0,4073.0,226.27777777777777,31.573643410852714,0
21443,54481,877,18359.0,799103.0,911.1778791334093,43.52649926466583,2
21444,54482,157,2601.0,92119.0,586.7452229299363,35.41676278354479,2
21445,54484,89,1268.0,54942.0,617.3258426966293,43.329652996845425,2
21446,54485,12,39.0,965.0,80.41666666666667,24.743589743589745,0
21447,54486,42,255.0,7019.0,167.11904761904762,27.525490196078433,0
21448,54487,295,3153.0,140879.0,477.55593220338983,44.68093878845544,2
21449,54488,15,74.0,2533.0,168.86666666666667,34.229729729729726,0
21450,54489,26,215.0,10415.0,400.5769230769231,48.44186046511628,0
21451,54490,15,94.0,2742.0,182.8,29.170212765957448,0
21452,54491,31,292.0,9825.0,316.93548387096774,33.647260273972606,0
21453,54493,16,98.0,2456.0,153.5,25.06122448979592,0
21454,54494,647,8561.0,309785.0,478.8021638330757,36.18560915780867,2
21455,54495,190,3849.0,194833.0,1025.4368421052632,50.619121849831124,2
21456,54498,40,299.0,10188.0,254.7,34.07357859531773,0
21457,54499,79,1109.0,34061.0,431.1518987341772,30.713255184851217,2
21458,54501,706,8661.0,311687.0,441.4830028328612,35.987414848169955,2
21459,54511,28,133.0,4591.0,163.96428571428572,34.5187969924812,0
21460,54512,43,206.0,6781.0,157.69767441860466,32.91747572815534,0
21461,54513,6,10.0,182.0,30.333333333333332,18.2,0
21462,54514,29,96.0,2579.0,88.93103448275862,26.864583333333332,0
21463,54515,8,31.0,666.0,83.25,21.483870967741936,0
21464,54517,3,22.0,201.0,67.0,9.136363636363637,0
21465,54519,38,132.0,3273.0,86.13157894736842,24.795454545454547,0
21466,54520,113,795.0,22351.0,197.79646017699116,28.11446540880503,0
21467,54521,398,2552.0,80975.0,203.45477386934672,31.730015673981192,2
21468,54524,15,78.0,2398.0,159.86666666666667,30.743589743589745,0
21469,54525,2,1.0,1.0,0.5,1.0,0
21470,54526,15,150.0,5358.0,357.2,35.72,0
21471,54527,26,130.0,2733.0,105.11538461538461,21.023076923076925,0
21472,54529,12,35.0,1212.0,101.0,34.628571428571426,0
21473,54530,6,1.0,1.0,0.16666666666666666,1.0,0
21474,54531,43,136.0,3401.0,79.09302325581395,25.00735294117647,0
21475,54532,1,1.0,1.0,1.0,1.0,0
21476,54534,102,997.0,24685.0,242.00980392156862,24.7592778335005,2
21477,54536,3,1.0,1.0,0.3333333333333333,1.0,0
21478,54537,13,71.0,2065.0,158.84615384615384,29.08450704225352,0
21479,54538,33,632.0,15540.0,470.90909090909093,24.588607594936708,2
21480,54539,20,44.0,1417.0,70.85,32.20454545454545,0
21481,54540,68,367.0,11109.0,163.36764705882354,30.26975476839237,0
21482,54541,44,353.0,10939.0,248.61363636363637,30.988668555240793,0
21483,54542,9,33.0,498.0,55.333333333333336,15.090909090909092,0
21484,54543,2,1.0,1.0,0.5,1.0,0
21485,54545,67,353.0,9930.0,148.2089552238806,28.13031161473088,0
21486,54546,32,405.0,14580.0,455.625,36.0,0
21487,54547,59,284.0,8581.0,145.4406779661017,30.214788732394368,0
21488,54548,356,3122.0,133902.0,376.1292134831461,42.889814221652784,2
21489,54550,5,6.0,446.0,89.2,74.33333333333333,0
21490,54552,134,2076.0,68215.0,509.06716417910445,32.85886319845857,2
21491,54554,33,329.0,7989.0,242.0909090909091,24.282674772036476,0
21492,54555,157,1684.0,72270.0,460.31847133757964,42.91567695961995,2
21493,54556,37,486.0,23023.0,622.2432432432432,47.3724279835391,2
21494,54557,32,86.0,2059.0,64.34375,23.941860465116278,0
21495,54558,111,475.0,12232.0,110.1981981981982,25.751578947368422,2
21496,54559,12,23.0,718.0,59.833333333333336,31.217391304347824,0
21497,54560,29,109.0,3249.0,112.03448275862068,29.807339449541285,0
21498,54561,3,2.0,63.0,21.0,31.5,0
21499,54562,89,467.0,15815.0,177.69662921348313,33.86509635974304,0
21500,54563,10,50.0,1504.0,150.4,30.08,0
21501,54564,3,16.0,355.0,118.33333333333333,22.1875,0
21502,54565,2,1.0,1.0,0.5,1.0,0
21503,54566,31,350.0,11612.0,374.5806451612903,33.177142857142854,0
21504,54568,205,1723.0,71282.0,347.7170731707317,41.370864770748696,2
21505,54601,1290,30814.0,1355760.0,1050.9767441860465,43.998182644252616,2
21506,54602,69,1779.0,100595.0,1457.8985507246377,56.54581225407532,2
21507,54603,500,10475.0,410876.0,821.752,39.224439140811455,2
21508,54610,46,305.0,11601.0,252.19565217391303,38.03606557377049,0
21509,54611,27,149.0,4655.0,172.40740740740742,31.241610738255034,0
21510,54612,113,7916.0,340370.0,3012.1238938053098,42.9977261243052,2
21511,54613,24,88.0,2586.0,107.75,29.386363636363637,0
21512,54614,44,314.0,11342.0,257.77272727272725,36.12101910828026,0
21513,54615,276,5449.0,245808.0,890.6086956521739,45.110662506881994,2
21514,54616,44,449.0,13853.0,314.84090909090907,30.853006681514476,0
21515,54618,23,140.0,3553.0,154.47826086956522,25.37857142857143,0
21516,54619,61,848.0,34061.0,558.3770491803278,40.16627358490566,2
21517,54621,13,106.0,4104.0,315.6923076923077,38.716981132075475,0
21518,54622,32,289.0,9160.0,286.25,31.695501730103807,0
21519,54623,38,283.0,9100.0,239.47368421052633,32.15547703180212,0
21520,54624,16,93.0,1900.0,118.75,20.43010752688172,0
21521,54625,4,10.0,217.0,54.25,21.7,0
21522,54626,18,53.0,1253.0,69.61111111111111,23.641509433962263,0
21523,54627,40,184.0,6191.0,154.775,33.64673913043478,0
21524,54628,15,46.0,786.0,52.4,17.08695652173913,0
21525,54629,59,348.0,9094.0,154.135593220339,26.132183908045977,0
21526,54630,78,825.0,30208.0,387.28205128205127,36.61575757575758,2
21527,54631,33,218.0,7534.0,228.3030303030303,34.559633027522935,0
